task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
2261,Finance,7,Extraction (recall) + Reasoning,Primary objective(s),"[6, 3]",3,10.0,40.0,"Determine the total weighted ASF as at 31 December 2025 is £480,876 million (Acceptable range is £476,876 million to £484,876 million)"
2261,Finance,8,Extraction (recall) + Reasoning,Primary objective(s),[7],2,10.0,30.0,Determine the Net Stable Funding Ratio (NSFR) as at 31 December 2025 as 123% (acceptable range is 121% to 125%)
2261,Finance,9,Reasoning,Primary objective(s),[8],0,10.0,10.0,"Assess that the projected NSFR as at 31 December 2025 has not changed materially (i.e., by more than +/- 5%) compared to 30 June 2025."
2261,Finance,10,Reasoning,Not primary objective,[8],0,10.0,10.0,Determine that the bank will still be operating within Basel III's Net Stable Funding Ratio (NSFR) framework based on the projected NSFR as at 31 December 2025.
2266,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the average EV to EBITDA multiple for efficient companies domiciled in Germany as 39.65x (acceptable value range is 37.66x to 41.64x)
2266,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],1,20.0,40.0,Calculates the average EV to EBITDA multiple for efficient companies domiciled in Japan as 33.80x (acceptable value range is 32.11x to 35.49x)
2266,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the average EV to EBITDA multiple for efficient companies domiciled in the UK as 35.68x (acceptable value range is 33.90x to 37.46x)
2266,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the average EV to EBITDA multiple for efficient companies domiciled in the US as 32.77x (acceptable value range is 31.13x to 34.41x)
2266,Finance,5,Extraction (recall) + Reasoning,Primary objective(s),[2],0,20.0,20.0,Identifies that the company's EV to EBITDA multiple of 30.0x is lower than the average EV to EBITDA multiple of efficient companies domiciled in Japan
2269,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY25F revenue recognized from long term contracts as € 3,500k (acceptable range € 3,490k to € 3,510k)"
2269,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY26F revenue recognized from long term contracts as € 3,350k (acceptable range € 3,340k to € 3,360k)"
2269,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY27F revenue recognized from long term contracts as € 3,550k (acceptable range € 3,540k to € 3,560k)"
2269,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY25F cash received from long term contracts as € 3,200k (acceptable range € 3,190k - € 3,210k)"
2269,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY26F cash received from long term contracts as € 2,900k (acceptable range € 2,890k - € 2,910k)"
2269,Finance,6,Extraction (recall) + Reasoning,Not primary objective,[],2,7.6923076923076925,23.076923076923077,"Calculates FY27F cash received from long term contracts as € 3,220k (acceptable range € 3,210k - € 3,230k)"
2269,Finance,7,Extraction (recall) + Reasoning,Not primary objective,"[1, 4]",1,7.6923076923076925,15.384615384615385,"Calculates FY25F CFADS as € 1,365k (acceptable range € 1,355k to € 1,375k)"
2269,Finance,8,Extraction (recall) + Reasoning,Not primary objective,"[2, 5]",1,7.6923076923076925,15.384615384615385,"Calculates FY26F CFADS as € 1,157k (acceptable range : € 1,147k to € 1,167k)"
2269,Finance,9,Extraction (recall) + Reasoning,Not primary objective,"[3, 6]",1,7.6923076923076925,15.384615384615385,"Calculates FY27F CFADS as € 1,009k (acceptable range € 999k to € 1,019k)"
2269,Finance,10,Extraction (recall) + Reasoning,Primary objective(s),[7],0,7.6923076923076925,7.6923076923076925,Calculates FY25F DSCR as 1.39 (acceptable range 1.37 to 1.41)
2269,Finance,11,Extraction (recall) + Reasoning,Primary objective(s),[8],0,7.6923076923076925,7.6923076923076925,Calculates FY26F DSCR as 1.17 (acceptable range 1.15 to 1.19)
2269,Finance,12,Extraction (recall) + Reasoning,Primary objective(s),[9],0,7.6923076923076925,7.6923076923076925,Calculates FY27F DSCR as 1.04 (acceptable range 1.02 to 1.06)
2269,Finance,13,Reasoning,Primary objective(s),[],0,7.6923076923076925,7.6923076923076925,Gives final answer as DSCR is below 1.15 in each forecast year
2287,Finance,1,Reasoning,Primary objective(s),[],0,9.090909090909092,9.090909090909092,Determines the IRR of KatNip as 17.9%. (acceptable range of 17.8% to 18.0%).
2287,Finance,2,Reasoning,Primary objective(s),[],0,9.090909090909092,9.090909090909092,Determines the MOIC of KatNip as 1.5x. (acceptable range of 1.4x to 1.6x).
2287,Finance,3,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determines NPV at a 10% discount rate of KatNip as $10.9MM. (acceptable range of $10.8MM to $11.0MM).
2287,Finance,4,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determines NPV at a 15% discount rate of KatNip as $3.7MM. (acceptable range of $3.6MM to $3.8MM).
2287,Finance,5,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determines NPV at a 20% discount rate of KatNip as -$2.3MM. (acceptable range of -$2.4MM to -$2.2MM).
2287,Finance,6,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required Sale Value to achieve a 15% IRR as $2.9MM. (acceptable range of $2.8MM to $3.0MM).
2287,Finance,7,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required Sale Value to achieve a 20% IRR as $15.7MM. (acceptable range of $15.5MM to $15.9MM).
2287,Finance,8,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required Sale Value to achieve a 25% IRR as $31.6MM. (acceptable range of $31.3MM to $31.9MM).
2287,Finance,9,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required unit profit price to achieve a 15% IRR as $140.15. (acceptable range of $138.75 to $141.55).
2287,Finance,10,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required unit profit price to achieve a 20% IRR as $157.05. (acceptable range of $155.48 to $158.62).
2287,Finance,11,Reasoning,Not primary objective,[],0,9.090909090909092,9.090909090909092,Determine the required unit profit price to achieve a 25% IRR as $174.45. (acceptable range of $172.71 to $176.19).
2288,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],10,8.333333333333334,91.66666666666667,"Calculates basic shares outstanding as 3,979.9 million (acceptable range from 3,940.1 million to 4,019.7 million)"
2288,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],10,8.333333333333334,91.66666666666667,Calculates total dilutive shares (impact of dilutive securities) as 96.2 million (acceptable range from 95.3 million to 97.2 million)
2288,Finance,3,Reasoning,Not primary objective,"[1, 2]",9,8.333333333333334,83.33333333333333,"Calculates fully diluted shares outstanding as 4,076.1 million (acceptable range from 4,035.3 million to 4,116.8 million)"
2288,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[3],8,8.333333333333334,75.0,"Calculates fully diluted market capitalization excluding Ford Credit (Ford Auto FD Market Cap) as $34,045 million (acceptable range from $33,704 million to $34,385 million)"
2288,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[4],4,8.333333333333334,41.666666666666664,"Calculates enterprise value excluding Ford Credit (Ford Auto EV) as $25,020 million (acceptable range from $24,770 million to $25,270 million)"
2288,Finance,6,Extraction (recall) + Reasoning,Primary objective(s),[5],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto EV to LTM June 30, 2025 Revenue as 0.15x (acceptable range from 0.13x to 0.17x)"
2288,Finance,7,Extraction (recall) + Reasoning,Primary objective(s),[5],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto EV to LTM June 30, 2025 Operating Income as 22.79x (acceptable range from 22.33x to 23.24x)"
2288,Finance,8,Extraction (recall) + Reasoning,Primary objective(s),[5],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto EV to LTM June 30, 2025 EBITDA as 4.08x (acceptable range from 3.92x to 4.24x)"
2288,Finance,9,Extraction (recall) + Reasoning,Primary objective(s),[5],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto EV to LTM June 30, 2025 UFCF as 8.95x (acceptable range from 8.70x to 9.20x)"
2288,Finance,10,Extraction (recall) + Reasoning,Primary objective(s),[4],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto FD Market Cap to LTM June 30, 2025 Revenue as 0.20x (acceptable range from 0.18x to 0.22x)"
2288,Finance,11,Extraction (recall) + Reasoning,Primary objective(s),[4],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto FD Market Cap to LTM June 30, 2025 Net Income Attributable to Ford Motor Company as 24.03x (acceptable range from 23.63x to 24.43x)"
2288,Finance,12,Extraction (recall) + Reasoning,Primary objective(s),[4],0,8.333333333333334,8.333333333333334,"Calculates Ford Auto FD Market Cap to LTM June 30, 2025 FCF as 18.05x (acceptable range from 17.70x to 18.40x)"
2294,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],8,6.25,56.25,States that Normalized EBITDA at emergence is $240.00m (acceptable range is $237.60m to $242.40m)
2294,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[1],4,6.25,31.25,"States that Reorganized TEV at emergence is $1,800.00m (acceptable range is $1,782.00m to $1,818.00m)"
2294,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],9,6.25,62.5,States that minimum Exit Term Loan principal required is $135.00m (acceptable range is $133.65m to $136.35m)
2294,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[3],0,6.25,6.25,States that Year-1 cash interest expense on the Exit TL is $10.80m (acceptable range is $10.69m to $10.91m)
2294,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[3],5,6.25,37.5,States that Post-emergence net debt is $95.00m (acceptable range is $94.05m to $95.95m)
2294,Finance,6,Reasoning,Primary objective(s),"[5, 1]",0,6.25,6.25,States that net debt/ EBITDA is 0.3958x (acceptable range is 0.3918x to 0.3998x)
2294,Finance,7,Reasoning,Not primary objective,"[2, 5]",3,6.25,25.0,"States that Equity value at emergence is $1,705.00m (acceptable range is $1,687.95m to $1,722.05m)"
2294,Finance,8,Extraction (recall) + Reasoning,Not primary objective,[7],0,6.25,6.25,States that Implied per-share price at emergence is $17.05 per share (acceptable range is $16.88 per share to $17.22 per share)
2294,Finance,9,Extraction (recall) + Reasoning,Not primary objective,[],4,6.25,31.25,States that total new shares issued in the rights offering is 20.00m shares (acceptable range is 19.80m shares to 20.20m shares)
2294,Finance,10,Extraction (recall) + Reasoning,Primary objective(s),"[7, 9]",1,6.25,12.5,States that first-lien fully diluted ownership after rights/backstop/MIP is 61.77% (acceptable range is 61.15% to 62.39%)
2294,Finance,11,Extraction (recall) + Reasoning,Primary objective(s),[10],0,6.25,6.25,States that second-lien fully diluted ownership after rights/backstop/MIP is 25.33% (acceptable range is 25.08% to 25.58%)
2294,Finance,12,Extraction (recall) + Reasoning,Primary objective(s),"[1, 3]",1,6.25,12.5,States that headroom to the springing net first lien leverage covenant at close is $510.00m (acceptable range is $504.90m to $515.10m)
2294,Finance,13,Extraction (recall) + Reasoning,Primary objective(s),[12],0,6.25,6.25,States that maximum incremental first-lien debt is $220.00m (acceptable range is $217.80m to $222.20m)
2294,Finance,14,Extraction (recall) + Reasoning,Primary objective(s),[],0,6.25,6.25,States that gross exit TL principal required if there is OID (2.00%) and an upfront fee (1.00%) and 40% of the DIP new money principal may roll into the exit TL at par is $136.95m (acceptable range is $135.85m to $138.32m)
2294,Finance,15,Extraction (recall) + Reasoning,Not primary objective,[9],1,6.25,12.5,"States that post-rights/ post backstop share count for first lien (assuming only 60% of rights are subscribed by eligible holders, the backstop (first lien) purchases 100% of the unsubscribed 40% at the rights price) is 77.67m shares (acceptable range is 76.89m shares to 78.45m shares)"
2294,Finance,16,Extraction (recall) + Reasoning,Primary objective(s),[15],0,6.25,6.25,"States that fully diluted ownership % of first lien (assuming only 60% of rights are subscribed by eligible holders, the backstop (first lien) purchases 100% of the unsubscribed 40% at the rights price) is 63.70% (acceptable range is 63.06% to 64.34%)"
2302,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,Reports the Cash and Equivalents in 2025 as 4726.21 (Acceptable range 4655.31 to 4797.10).
2302,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,Reports the Cash and Equivalents in 2029 as 2302.18 (Acceptable range from 2267.65 to 2336.71)
2302,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,Reports the FCFF for 2025 as 17807.26 (Acceptable range from 17540.15 to 18074.37)
2302,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],6,10.0,70.0,Reports the FCFF for 2029 as 24508.03 (Acceptable range from 24140.38 to 24875.62)
2302,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[4],5,10.0,60.0,Reports the terminal value of FCFF as 511318.65 (Acceptable Range from 503648.87 to 518988.43)
2302,Finance,6,Reasoning,Not primary objective,[5],4,10.0,50.0,Reports the PV of terminal value of FCFF as 375576.07 (Acceptable range from 369942.43 to 381209.71)
2302,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[6],3,10.0,40.0,Reports the Enterprise Value as 469612.37 (Acceptable range from 462568.18 to 476656.55)
2302,Finance,8,Extraction (recall) + Reasoning,Not primary objective,[7],2,10.0,30.0,Reports the Equity Value as 311902.37 (Acceptable range from 307223.83 to 316581.00)
2302,Finance,9,Extraction (recall) + Reasoning,Primary objective(s),[8],1,10.0,20.0,Reports the Implied Share Price as 43.30 (Acceptable range from 42.65 to 43.95).
